route,flightDate,mean_fare,n
DTW-OAK,2022-08-03,544.1421510152284,1576.0
DTW-OAK,2022-08-04,550.5897297297297,1295.0
DTW-OAK,2022-08-05,526.1227355836849,1422.0
DTW-OAK,2022-08-06,579.8330775075988,1316.0
DTW-OAK,2022-08-07,731.4474609843938,1666.0
DTW-OAK,2022-08-08,578.2648296836984,1644.0
DTW-ORD,2022-08-03,220.88688141923436,1071.0
DTW-ORD,2022-08-04,267.440594795539,1076.0
DTW-ORD,2022-08-05,260.5337639965547,1161.0
DTW-ORD,2022-08-06,265.7604318936877,903.0
DTW-ORD,2022-08-07,278.89235228539576,897.0
DTW-ORD,2022-08-08,233.27912045889101,1046.0
DTW-PHL,2022-08-03,262.92232539682544,1260.0
DTW-PHL,2022-08-04,310.452229254571,1422.0
DTW-PHL,2022-08-05,313.74930091185416,1316.0
DTW-PHL,2022-08-06,325.129182444062,1162.0
DTW-PHL,2022-08-07,355.91571078431366,1224.0
DTW-PHL,2022-08-08,290.6956767515924,1256.0
DTW-SFO,2022-08-03,536.181613452533,2349.0
DTW-SFO,2022-08-04,546.4814098613252,2596.0
DTW-SFO,2022-08-05,533.5947725577928,2682.0
DTW-SFO,2022-08-06,558.6340340909092,2464.0
DTW-SFO,2022-08-07,680.6958258928571,2240.0
DTW-SFO,2022-08-08,579.2873968762515,2497.0
EWR-ATL,2022-08-03,213.14925801011805,1779.0
EWR-ATL,2022-08-04,226.3495064935065,1925.0
EWR-ATL,2022-08-05,243.9989810547875,1953.0
EWR-ATL,2022-08-06,243.74476334951456,1648.0
EWR-ATL,2022-08-07,291.5299343903773,1829.0
EWR-ATL,2022-08-08,243.55529949238576,1970.0
EWR-BOS,2022-08-03,190.3147434292866,1598.0
EWR-BOS,2022-08-04,189.3893872394188,1583.0
EWR-BOS,2022-08-05,212.68326446280992,1694.0
EWR-BOS,2022-08-06,173.71957383548067,1009.0
EWR-BOS,2022-08-07,207.20196778711488,1428.0
EWR-BOS,2022-08-08,189.7715837104072,1768.0
EWR-CLT,2022-08-03,227.2614114832536,2090.0
EWR-CLT,2022-08-04,255.38916316035534,2139.0
EWR-CLT,2022-08-05,269.6897179125529,2127.0
EWR-CLT,2022-08-06,275.88845776566757,1835.0
EWR-CLT,2022-08-07,329.47213807315813,1941.0
EWR-CLT,2022-08-08,246.63093953488368,2150.0
EWR-DEN,2022-08-03,377.0161277242778,1973.0
EWR-DEN,2022-08-04,412.63481228668945,2051.0
EWR-DEN,2022-08-05,418.11201143946613,2098.0
EWR-DEN,2022-08-06,416.4093684733963,2011.0
EWR-DEN,2022-08-07,507.77125432098774,2025.0
EWR-DEN,2022-08-08,426.71183239253145,2303.0
EWR-DFW,2022-08-03,291.6360319207485,1817.0
EWR-DFW,2022-08-04,319.68597266035755,1902.0
EWR-DFW,2022-08-05,348.42838438735174,2024.0
EWR-DFW,2022-08-06,371.71876262626256,1980.0
EWR-DFW,2022-08-07,419.13720916905453,1745.0
EWR-DFW,2022-08-08,378.6170429104477,2144.0
EWR-DTW,2022-08-03,195.96095171448562,1429.0
EWR-DTW,2022-08-04,234.7264918851436,1602.0
EWR-DTW,2022-08-05,283.73185808779317,1663.0
EWR-DTW,2022-08-06,288.6877912457913,1485.0
EWR-DTW,2022-08-07,284.5770154258887,1491.0
EWR-DTW,2022-08-08,254.00813280363226,1762.0
EWR-IAD,2022-08-03,305.21575238095244,1575.0
EWR-IAD,2022-08-04,333.22256441717786,1630.0
EWR-IAD,2022-08-05,371.64010540184455,1518.0
EWR-IAD,2022-08-06,354.98077046548957,1246.0
EWR-IAD,2022-08-07,411.5816846153846,1300.0
EWR-IAD,2022-08-08,353.0106032171581,1492.0
EWR-LAX,2022-08-03,386.88640588235296,3400.0
EWR-LAX,2022-08-04,408.93617576564577,3755.0
EWR-LAX,2022-08-05,414.77435198608293,3449.0
EWR-LAX,2022-08-06,428.28689753863773,3494.0
EWR-LAX,2022-08-07,494.26397109644995,3183.0
EWR-LAX,2022-08-08,437.0250280318678,3389.0
EWR-MIA,2022-08-03,230.49408749999998,1600.0
EWR-MIA,2022-08-04,295.99028904947187,1799.0
EWR-MIA,2022-08-05,307.4119867149759,1656.0
EWR-MIA,2022-08-06,283.54350686498856,1748.0
EWR-MIA,2022-08-07,284.21373814041755,1581.0
EWR-MIA,2022-08-08,258.71529239766085,1710.0
EWR-OAK,2022-08-03,544.0988427299703,1011.0
EWR-OAK,2022-08-04,570.8977350427351,936.0
EWR-OAK,2022-08-05,563.3388405797102,966.0
EWR-OAK,2022-08-06,599.4835856573704,753.0
EWR-OAK,2022-08-07,695.8532871652817,1083.0
EWR-OAK,2022-08-08,559.5201581027668,1012.0
EWR-ORD,2022-08-03,193.41226559356136,2485.0
EWR-ORD,2022-08-04,266.1843312568707,2729.0
EWR-ORD,2022-08-05,288.28024572649576,2808.0
EWR-ORD,2022-08-06,248.1176358381503,1730.0
EWR-ORD,2022-08-07,284.19630280217484,2391.0
EWR-ORD,2022-08-08,236.030161019792,2981.0
EWR-PHL,2022-08-03,420.48982497634813,2114.0
EWR-PHL,2022-08-04,433.5216189484644,1921.0
EWR-PHL,2022-08-05,412.7225534514356,1637.0
EWR-PHL,2022-08-06,479.6346697490093,1514.0
EWR-PHL,2022-08-07,484.77172839506187,1620.0
EWR-PHL,2022-08-08,420.9396553398058,2060.0
EWR-SFO,2022-08-03,466.74963898916974,2493.0
EWR-SFO,2022-08-04,470.7605400696864,2296.0
EWR-SFO,2022-08-05,474.8157104660047,2618.0
EWR-SFO,2022-08-06,531.9191533180779,2622.0
EWR-SFO,2022-08-07,591.2803395201448,2209.0
EWR-SFO,2022-08-08,501.17624042879015,2612.0
IAD-ATL,2022-08-03,228.19175555555555,900.0
IAD-ATL,2022-08-04,258.77413385826776,1016.0
IAD-ATL,2022-08-05,286.3701047120419,955.0
IAD-ATL,2022-08-06,250.3389006622516,755.0
IAD-ATL,2022-08-07,283.4719562715765,869.0
IAD-ATL,2022-08-08,237.68586393088552,926.0
IAD-BOS,2022-08-03,237.34014419610673,1387.0
IAD-BOS,2022-08-04,315.4229883785279,1807.0
IAD-BOS,2022-08-05,347.850906007752,2064.0
IAD-BOS,2022-08-06,349.81546987951816,1245.0
IAD-BOS,2022-08-07,366.56059974747484,1584.0
IAD-BOS,2022-08-08,299.76171844018506,1513.0
IAD-CLT,2022-08-03,203.44635014836794,1011.0
IAD-CLT,2022-08-04,262.3031599229287,1038.0
IAD-CLT,2022-08-05,291.4204805725971,978.0
IAD-CLT,2022-08-06,252.0589093298291,761.0
IAD-CLT,2022-08-07,325.50697950377565,927.0
IAD-CLT,2022-08-08,238.793201320132,909.0
IAD-DEN,2022-08-03,414.17445768025084,1595.0
IAD-DEN,2022-08-04,461.23402087170047,1629.0
IAD-DEN,2022-08-05,449.70785714285716,1722.0
IAD-DEN,2022-08-06,448.4989237668163,1338.0
IAD-DEN,2022-08-07,502.8038966480448,1432.0
IAD-DEN,2022-08-08,438.99647531572896,1742.0
IAD-DFW,2022-08-03,339.31276796230856,1698.0
IAD-DFW,2022-08-04,341.7078698224851,1352.0
IAD-DFW,2022-08-05,390.7893044128646,1337.0
IAD-DFW,2022-08-06,384.9029741697417,1355.0
IAD-DFW,2022-08-07,444.87333333333333,1158.0
IAD-DFW,2022-08-08,373.8735462686567,1675.0
IAD-DTW,2022-08-03,210.66381578947366,684.0
IAD-DTW,2022-08-04,255.45295039164495,766.0
IAD-DTW,2022-08-05,299.37297120418845,764.0
IAD-DTW,2022-08-06,249.42792248062017,645.0
IAD-DTW,2022-08-07,261.28982578397205,574.0
IAD-DTW,2022-08-08,210.0953978779841,754.0
IAD-EWR,2022-08-03,287.4797198007472,1606.0
IAD-EWR,2022-08-04,323.99520320197047,1624.0
IAD-EWR,2022-08-05,344.99479685452167,1526.0
IAD-EWR,2022-08-06,336.68444258172684,1193.0
IAD-EWR,2022-08-07,397.93389851485153,1616.0
IAD-EWR,2022-08-08,311.83553973902724,1686.0
IAD-JFK,2022-08-03,373.6492054958184,1674.0
IAD-JFK,2022-08-04,393.9885254027261,1614.0
IAD-JFK,2022-08-05,409.23668302945305,1426.0
IAD-JFK,2022-08-06,390.2376392572944,754.0
IAD-JFK,2022-08-07,433.3498952879581,1146.0
IAD-JFK,2022-08-08,380.4300420875421,1188.0
IAD-LAX,2022-08-03,461.05919912631964,2747.0
IAD-LAX,2022-08-04,476.2672314876584,2998.0
IAD-LAX,2022-08-05,516.0939025893958,3244.0
IAD-LAX,2022-08-06,533.1992978518756,3119.0
IAD-LAX,2022-08-07,601.6417985611512,2641.0
IAD-LAX,2022-08-08,499.10806629834246,2896.0
IAD-LGA,2022-08-03,364.1295833333333,3912.0
IAD-LGA,2022-08-04,402.90654885654885,3848.0
IAD-LGA,2022-08-05,434.8453857142857,3500.0
IAD-LGA,2022-08-06,455.37169942196533,1730.0
IAD-LGA,2022-08-07,447.4330352748154,3657.0
IAD-LGA,2022-08-08,399.2965105963529,4058.0
IAD-MIA,2022-08-03,301.095149122807,1140.0
IAD-MIA,2022-08-04,364.9775248070562,1814.0
IAD-MIA,2022-08-05,421.1833125000001,1920.0
IAD-MIA,2022-08-06,358.3175396825397,1386.0
IAD-MIA,2022-08-07,370.9461339285715,1120.0
IAD-MIA,2022-08-08,301.5497907188353,1099.0
IAD-OAK,2022-08-03,672.4342542955326,1455.0
IAD-OAK,2022-08-04,718.1363546099292,1410.0
IAD-OAK,2022-08-05,742.7193949694085,1471.0
IAD-OAK,2022-08-06,768.8455459272099,1154.0
IAD-OAK,2022-08-07,900.3348671222476,1317.0
IAD-OAK,2022-08-08,713.3706125080593,1551.0
IAD-ORD,2022-08-03,279.2035103244838,1356.0
IAD-ORD,2022-08-04,353.52002204261584,1361.0
IAD-ORD,2022-08-05,376.968045476536,2067.0
IAD-ORD,2022-08-06,362.8940733944954,1090.0
IAD-ORD,2022-08-07,349.28886095836606,1273.0
IAD-ORD,2022-08-08,309.13502356902353,1485.0
IAD-PHL,2022-08-03,356.83652024708306,1457.0
IAD-PHL,2022-08-04,405.34312026913375,1189.0
IAD-PHL,2022-08-05,404.84314799672944,1223.0
IAD-PHL,2022-08-06,436.55696969696976,1023.0
IAD-PHL,2022-08-07,407.61547490347493,1295.0
IAD-PHL,2022-08-08,384.22062454077883,1361.0
IAD-SFO,2022-08-03,515.7838225255973,2344.0
IAD-SFO,2022-08-04,544.8002163265306,2450.0
IAD-SFO,2022-08-05,565.8755515730785,2511.0
IAD-SFO,2022-08-06,592.1078635620916,2448.0
IAD-SFO,2022-08-07,659.9524336504758,1997.0
IAD-SFO,2022-08-08,558.0271994715985,2271.0
JFK-ATL,2022-08-03,321.810325156874,1753.0
JFK-ATL,2022-08-04,308.2989639115251,1718.0
JFK-ATL,2022-08-05,325.5041251384274,1806.0
JFK-ATL,2022-08-06,311.276742567995,1581.0
JFK-ATL,2022-08-07,320.38359919571053,1492.0
JFK-ATL,2022-08-08,295.91456879526004,1519.0
JFK-BOS,2022-08-03,176.79731562070543,2183.0
JFK-BOS,2022-08-04,192.57361878453037,2172.0
JFK-BOS,2022-08-05,197.84938984629713,2147.0
JFK-BOS,2022-08-06,189.82664029781296,2149.0
JFK-BOS,2022-08-07,202.59779745685736,2202.0
JFK-BOS,2022-08-08,195.289792051756,2164.0
JFK-CLT,2022-08-03,262.7451850072081,2081.0
JFK-CLT,2022-08-04,283.46732617297914,1769.0
JFK-CLT,2022-08-05,299.58229419703105,1482.0
JFK-CLT,2022-08-06,342.4891419753086,1620.0
JFK-CLT,2022-08-07,330.01122961956526,1472.0
JFK-CLT,2022-08-08,290.24606444796615,1893.0
JFK-DEN,2022-08-03,526.5278559684315,3041.0
JFK-DEN,2022-08-04,544.2964217687074,2940.0
JFK-DEN,2022-08-05,531.0015727440148,2715.0
JFK-DEN,2022-08-06,549.5563153816352,2581.0
JFK-DEN,2022-08-07,571.7961290322582,2139.0
JFK-DEN,2022-08-08,541.0577607142857,2800.0
JFK-DFW,2022-08-03,379.75092818759157,2047.0
JFK-DFW,2022-08-04,374.3688648947951,1806.0
JFK-DFW,2022-08-05,433.55573450463646,2049.0
JFK-DFW,2022-08-06,444.6554902889626,2111.0
JFK-DFW,2022-08-07,500.6684285714286,1750.0
JFK-DFW,2022-08-08,436.6838294168843,2298.0
JFK-DTW,2022-08-03,319.6336838790932,1588.0
JFK-DTW,2022-08-04,331.03665589660744,1238.0
JFK-DTW,2022-08-05,342.73085053674646,1211.0
JFK-DTW,2022-08-06,346.29494845360824,1358.0
JFK-DTW,2022-08-07,396.1449847792998,1314.0
JFK-DTW,2022-08-08,317.30384456671254,1454.0
JFK-IAD,2022-08-03,392.5114820042343,1417.0
JFK-IAD,2022-08-04,398.1260148849797,1478.0
JFK-IAD,2022-08-05,406.49280238500853,1174.0
JFK-IAD,2022-08-06,420.199697265625,1024.0
JFK-IAD,2022-08-07,434.78168539325844,979.0
JFK-IAD,2022-08-08,403.2886869384934,1447.0
JFK-LAX,2022-08-03,502.7294298023315,3946.0
JFK-LAX,2022-08-04,499.12732084893895,4005.0
JFK-LAX,2022-08-05,529.8924467545638,3944.0
JFK-LAX,2022-08-06,594.8583022884513,3758.0
JFK-LAX,2022-08-07,640.6258704137394,3843.0
JFK-LAX,2022-08-08,519.0808712917543,4281.0
JFK-MIA,2022-08-03,221.03469083155656,1876.0
JFK-MIA,2022-08-04,255.66022446689118,1782.0
JFK-MIA,2022-08-05,285.4791223404256,1880.0
JFK-MIA,2022-08-06,246.54156892230577,1995.0
JFK-MIA,2022-08-07,271.9002215352911,1941.0
JFK-MIA,2022-08-08,265.8042497712717,2186.0
JFK-OAK,2022-08-03,589.3306233062332,738.0
JFK-OAK,2022-08-04,688.5098207885304,837.0
JFK-OAK,2022-08-05,643.2209912536445,686.0
JFK-OAK,2022-08-06,709.0686217457886,653.0
JFK-OAK,2022-08-07,810.7377170731708,1025.0
JFK-OAK,2022-08-08,673.7466561844863,954.0
JFK-ORD,2022-08-03,443.46422283014175,4021.0
JFK-ORD,2022-08-04,460.926338615513,3597.0
JFK-ORD,2022-08-05,465.8134687953556,3445.0
JFK-ORD,2022-08-06,438.94594030924134,2781.0
JFK-ORD,2022-08-07,459.16956165359943,2806.0
JFK-ORD,2022-08-08,444.1015289046653,3944.0
JFK-PHL,2022-08-03,363.1477027997129,1393.0
JFK-PHL,2022-08-04,379.8890543933054,1195.0
JFK-PHL,2022-08-05,438.1463453536755,1442.0
JFK-PHL,2022-08-06,513.2313036164845,1189.0
JFK-PHL,2022-08-07,448.5469594594595,1332.0
JFK-PHL,2022-08-08,405.8672864651774,1522.0
JFK-SFO,2022-08-03,502.99457119067444,2402.0
JFK-SFO,2022-08-04,551.7276567656767,2424.0
JFK-SFO,2022-08-05,522.8791694078948,2432.0
JFK-SFO,2022-08-06,583.2861016949153,1888.0
JFK-SFO,2022-08-07,617.8644178840195,2259.0
JFK-SFO,2022-08-08,509.8093304620203,2554.0
LAX-ATL,2022-08-03,410.29939845758355,3890.0
LAX-ATL,2022-08-04,429.3238688282977,4071.0
LAX-ATL,2022-08-05,423.0720568676909,4361.0
LAX-ATL,2022-08-06,411.9246526369168,3944.0
LAX-ATL,2022-08-07,472.9611315258795,4463.0
LAX-ATL,2022-08-08,422.81928247422684,4850.0
LAX-BOS,2022-08-03,406.03415106248684,4753.0
LAX-BOS,2022-08-04,427.3875087260035,4584.0
LAX-BOS,2022-08-05,429.2129317943337,4765.0
LAX-BOS,2022-08-06,433.6334785366886,4729.0
LAX-BOS,2022-08-07,440.2491123411234,4878.0
LAX-BOS,2022-08-08,399.9964041994751,4953.0
LAX-CLT,2022-08-03,443.16236488418645,3497.0
LAX-CLT,2022-08-04,453.4136110278694,3337.0
LAX-CLT,2022-08-05,456.4527170294494,3905.0
LAX-CLT,2022-08-06,454.88340787401575,3175.0
LAX-CLT,2022-08-07,510.8737996059667,3553.0
LAX-CLT,2022-08-08,442.1637215003677,4079.0
LAX-DEN,2022-08-03,231.14168805912098,2571.0
LAX-DEN,2022-08-04,267.7313307170889,2803.0
LAX-DEN,2022-08-05,268.0646312684366,2712.0
LAX-DEN,2022-08-06,267.9839758153169,2729.0
LAX-DEN,2022-08-07,266.0996247319514,2798.0
LAX-DEN,2022-08-08,272.4868958455237,3418.0
LAX-DFW,2022-08-03,267.7535822021116,3978.0
LAX-DFW,2022-08-04,282.50965110565113,4070.0
LAX-DFW,2022-08-05,297.2717303730831,4369.0
LAX-DFW,2022-08-06,291.7693469387755,4165.0
LAX-DFW,2022-08-07,327.43700891719743,3925.0
LAX-DFW,2022-08-08,297.12541814159295,4520.0
LAX-DTW,2022-08-03,446.02250127746566,3914.0
LAX-DTW,2022-08-04,476.49231731240803,4078.0
LAX-DTW,2022-08-05,472.93073593073603,4389.0
LAX-DTW,2022-08-06,453.132539083558,3710.0
LAX-DTW,2022-08-07,494.34837678307923,4066.0
LAX-DTW,2022-08-08,436.7159443826475,4495.0
LAX-EWR,2022-08-03,369.8704935732648,3890.0
LAX-EWR,2022-08-04,375.51191471801934,3635.0
LAX-EWR,2022-08-05,393.97553052917226,3685.0
LAX-EWR,2022-08-06,392.4173607888632,3448.0
LAX-EWR,2022-08-07,428.9729524520788,4017.0
LAX-EWR,2022-08-08,357.41578694331974,3952.0
LAX-IAD,2022-08-03,430.4832220708447,2936.0
LAX-IAD,2022-08-04,457.9959205526771,2895.0
LAX-IAD,2022-08-05,471.5257635829663,2724.0
LAX-IAD,2022-08-06,507.7567921847246,2815.0
LAX-IAD,2022-08-07,546.4656722383722,2752.0
LAX-IAD,2022-08-08,458.4401955219174,3171.0
LAX-JFK,2022-08-03,420.61868205868217,4158.0
LAX-JFK,2022-08-04,430.6715410709959,4127.0
LAX-JFK,2022-08-05,427.06117974806193,4128.0
LAX-JFK,2022-08-06,435.8480997506234,4010.0
LAX-JFK,2022-08-07,470.81900537006777,4283.0
LAX-JFK,2022-08-08,426.35722527472524,4368.0
LAX-LGA,2022-08-03,375.7328900949796,4422.0
LAX-LGA,2022-08-04,425.35818603623505,4526.0
LAX-LGA,2022-08-05,416.208300638147,4231.0
LAX-LGA,2022-08-06,422.3611055802987,3817.0
LAX-LGA,2022-08-07,459.2708491168334,4699.0
LAX-LGA,2022-08-08,394.8822951487974,4906.0
LAX-MIA,2022-08-03,383.9357534246575,3212.0
LAX-MIA,2022-08-04,424.0884260839877,2929.0
LAX-MIA,2022-08-05,411.3032725292676,3673.0
LAX-MIA,2022-08-06,368.6360675241158,3110.0
LAX-MIA,2022-08-07,423.697139084507,3408.0
LAX-MIA,2022-08-08,357.79501899077593,3686.0
LAX-OAK,2022-08-03,290.31434857635895,1159.0
LAX-OAK,2022-08-04,335.38313810556764,1383.0
LAX-OAK,2022-08-05,356.9474534623976,1343.0
LAX-OAK,2022-08-06,397.0920294599018,1222.0
LAX-OAK,2022-08-07,419.14583697234355,1374.0
LAX-OAK,2022-08-08,360.71714105793455,1588.0
LAX-ORD,2022-08-03,382.7818623301404,4489.0
LAX-ORD,2022-08-04,391.2904943934761,3924.0
LAX-ORD,2022-08-05,392.218957773981,4097.0
LAX-ORD,2022-08-06,384.5124731951395,4197.0
LAX-ORD,2022-08-07,395.6349297012302,3414.0
LAX-ORD,2022-08-08,361.21037046123655,4076.0
LAX-PHL,2022-08-03,429.2235688949523,3665.0
LAX-PHL,2022-08-04,474.89576515597406,3398.0
LAX-PHL,2022-08-05,440.6317349685911,3343.0
LAX-PHL,2022-08-06,418.19022259136216,3010.0
LAX-PHL,2022-08-07,495.55775862068964,3422.0
LAX-PHL,2022-08-08,425.7232393209201,3652.0
LAX-SFO,2022-08-03,216.61889834113146,2351.0
LAX-SFO,2022-08-04,228.55131190926275,2645.0
LAX-SFO,2022-08-05,229.28666666666663,2595.0
LAX-SFO,2022-08-06,244.85009713453127,2059.0
LAX-SFO,2022-08-07,270.26761866125764,2465.0
LAX-SFO,2022-08-08,208.39829640947283,2618.0
LGA-ATL,2022-08-03,180.4910003691399,2709.0
LGA-ATL,2022-08-04,190.50571153846155,2600.0
LGA-ATL,2022-08-05,228.87955123410623,2674.0
LGA-ATL,2022-08-06,252.5360662747194,1871.0
LGA-ATL,2022-08-07,277.2966024653312,2596.0
LGA-ATL,2022-08-08,189.82774750575592,2606.0
LGA-BOS,2022-08-03,133.01088691796008,3608.0
LGA-BOS,2022-08-04,132.70783825816483,3215.0
LGA-BOS,2022-08-05,137.72117684078037,3178.0
LGA-BOS,2022-08-06,159.8853003875969,1032.0
LGA-BOS,2022-08-07,160.3756667925954,2647.0
LGA-BOS,2022-08-08,132.67224117647058,3400.0
LGA-CLT,2022-08-03,194.71203918722787,4134.0
LGA-CLT,2022-08-04,206.83109763313612,3380.0
LGA-CLT,2022-08-05,220.27762468604237,2787.0
LGA-CLT,2022-08-06,224.5714151497357,1703.0
LGA-CLT,2022-08-07,237.57551859099803,2044.0
LGA-CLT,2022-08-08,203.88659828112006,3607.0
LGA-DEN,2022-08-03,328.9579098005204,2306.0
LGA-DEN,2022-08-04,368.93139866793535,2102.0
LGA-DEN,2022-08-05,360.61281810035837,2232.0
LGA-DEN,2022-08-06,410.9479584017515,1827.0
LGA-DEN,2022-08-07,438.5095669687814,1986.0
LGA-DEN,2022-08-08,356.19272596153854,2080.0
LGA-DFW,2022-08-03,205.0196470236315,3343.0
LGA-DFW,2022-08-04,217.52033192320206,3073.0
LGA-DFW,2022-08-05,239.2030907172996,2844.0
LGA-DFW,2022-08-06,288.9848999511957,2049.0
LGA-DFW,2022-08-07,312.08030433086225,2563.0
LGA-DFW,2022-08-08,274.88924334140444,3304.0
LGA-DTW,2022-08-03,186.49270056992546,2281.0
LGA-DTW,2022-08-04,223.57241315423806,2159.0
LGA-DTW,2022-08-05,260.6224581239531,2388.0
LGA-DTW,2022-08-06,273.489281632653,1225.0
LGA-DTW,2022-08-07,274.8730780009341,2141.0
LGA-DTW,2022-08-08,218.4018390325271,2398.0
LGA-IAD,2022-08-03,360.2741390009309,3223.0
LGA-IAD,2022-08-04,395.25718662241513,3917.0
LGA-IAD,2022-08-05,406.75797048997777,3592.0
LGA-IAD,2022-08-06,464.80111932938854,2028.0
LGA-IAD,2022-08-07,432.12577777777784,2790.0
LGA-IAD,2022-08-08,386.627634194831,3521.0
LGA-LAX,2022-08-03,400.1699542429284,4808.0
LGA-LAX,2022-08-04,417.071,4800.0
LGA-LAX,2022-08-05,447.45602745339073,4881.0
LGA-LAX,2022-08-06,504.7378197871859,4417.0
LGA-LAX,2022-08-07,590.0176080877609,4649.0
LGA-LAX,2022-08-08,472.01860166904135,4913.0
LGA-MIA,2022-08-03,183.10983984926992,2123.0
LGA-MIA,2022-08-04,223.02031600407753,1962.0
LGA-MIA,2022-08-05,260.68299954275267,2187.0
LGA-MIA,2022-08-06,226.8889016990292,1648.0
LGA-MIA,2022-08-07,264.1124358974359,1950.0
LGA-MIA,2022-08-08,240.15590407308719,2627.0
LGA-OAK,2022-08-03,666.6329988851728,2691.0
LGA-OAK,2022-08-04,731.6271580671582,2442.0
LGA-OAK,2022-08-05,726.7826010200077,2549.0
LGA-OAK,2022-08-06,820.4757855547281,1343.0
LGA-OAK,2022-08-07,946.3293035078801,1967.0
LGA-OAK,2022-08-08,713.7788270944741,2805.0
LGA-ORD,2022-08-03,140.40757267080744,4025.0
LGA-ORD,2022-08-04,188.43016289592757,3315.0
LGA-ORD,2022-08-05,197.9728609625668,3366.0
LGA-ORD,2022-08-06,203.8649623250808,1858.0
LGA-ORD,2022-08-07,219.3294471387003,3093.0
LGA-ORD,2022-08-08,155.2221925526703,4082.0
LGA-PHL,2022-08-03,361.2305287637699,4085.0
LGA-PHL,2022-08-04,376.77350872334534,3611.0
LGA-PHL,2022-08-05,373.68356593406594,3640.0
LGA-PHL,2022-08-06,402.98680301399355,1858.0
LGA-PHL,2022-08-07,416.5022166427547,2788.0
LGA-PHL,2022-08-08,361.16708182476464,4143.0
LGA-SFO,2022-08-03,523.7820417910448,3350.0
LGA-SFO,2022-08-04,565.1989672830725,3515.0
LGA-SFO,2022-08-05,572.5726741573033,3560.0
LGA-SFO,2022-08-06,642.248659494039,3439.0
LGA-SFO,2022-08-07,709.4197481031866,3295.0
LGA-SFO,2022-08-08,600.0336020770703,3659.0
MIA-ATL,2022-08-03,229.4544473173885,1547.0
MIA-ATL,2022-08-04,226.9252554744525,1644.0
MIA-ATL,2022-08-05,255.81120967741933,1736.0
MIA-ATL,2022-08-06,263.08219060225014,1511.0
MIA-ATL,2022-08-07,345.051749271137,1715.0
MIA-ATL,2022-08-08,258.48381917808223,1825.0
MIA-BOS,2022-08-03,161.84885322530386,3209.0
MIA-BOS,2022-08-04,185.51797254487857,2841.0
MIA-BOS,2022-08-05,201.8274074074074,2862.0
MIA-BOS,2022-08-06,248.06299797160244,2465.0
MIA-BOS,2022-08-07,270.15584889995847,2409.0
MIA-BOS,2022-08-08,222.85971157356704,2739.0
MIA-CLT,2022-08-03,239.70565051507057,2621.0
MIA-CLT,2022-08-04,262.4969111816019,2522.0
MIA-CLT,2022-08-05,276.44685239085237,2405.0
MIA-CLT,2022-08-06,310.5483670448939,2027.0
MIA-CLT,2022-08-07,384.7200634345265,2207.0
MIA-CLT,2022-08-08,293.96492344883154,2482.0
MIA-DEN,2022-08-03,351.5171875000001,1856.0
MIA-DEN,2022-08-04,368.87215827338133,1529.0
MIA-DEN,2022-08-05,375.3171903323263,1655.0
MIA-DEN,2022-08-06,392.3423329682366,1826.0
MIA-DEN,2022-08-07,473.4278825733916,1601.0
MIA-DEN,2022-08-08,433.4411996251171,2134.0
MIA-DFW,2022-08-03,241.13279626749616,3215.0
MIA-DFW,2022-08-04,249.55648310023307,3432.0
MIA-DFW,2022-08-05,276.69485592963304,3297.0
MIA-DFW,2022-08-06,284.9273660205245,2631.0
MIA-DFW,2022-08-07,380.40008610086096,2439.0
MIA-DFW,2022-08-08,315.7696128251664,3306.0
MIA-DTW,2022-08-03,245.7511587040088,1821.0
MIA-DTW,2022-08-04,278.3676190476191,1659.0
MIA-DTW,2022-08-05,304.734918128655,1710.0
MIA-DTW,2022-08-06,353.713393810032,1874.0
MIA-DTW,2022-08-07,379.59017521902376,1598.0
MIA-DTW,2022-08-08,315.12807242990664,1712.0
MIA-EWR,2022-08-03,198.2272646310433,1572.0
MIA-EWR,2022-08-04,214.9957630392788,1553.0
MIA-EWR,2022-08-05,263.854318049913,1723.0
MIA-EWR,2022-08-06,291.46684475172844,1591.0
MIA-EWR,2022-08-07,356.3199809038828,1571.0
MIA-EWR,2022-08-08,325.5690067956091,1913.0
MIA-IAD,2022-08-03,296.5861054421768,1176.0
MIA-IAD,2022-08-04,300.94373239436624,1278.0
MIA-IAD,2022-08-05,345.4290819964349,1122.0
MIA-IAD,2022-08-06,386.64876396128074,1343.0
MIA-IAD,2022-08-07,463.2037776332901,1538.0
MIA-IAD,2022-08-08,395.6800890372845,1797.0
MIA-JFK,2022-08-03,182.22048780487802,1763.0
MIA-JFK,2022-08-04,187.71265046296298,1728.0
MIA-JFK,2022-08-05,208.00218802462223,1787.0
MIA-JFK,2022-08-06,205.07698454981355,1877.0
MIA-JFK,2022-08-07,266.44220524017464,1832.0
MIA-JFK,2022-08-08,218.52424568965512,1856.0
MIA-LAX,2022-08-03,351.6553322528364,3702.0
MIA-LAX,2022-08-04,347.24934556407453,3652.0
MIA-LAX,2022-08-05,362.17477552275534,3252.0
MIA-LAX,2022-08-06,390.03173029556643,3248.0
MIA-LAX,2022-08-07,494.52230943152455,3096.0
MIA-LAX,2022-08-08,380.5874737149532,3424.0
MIA-LGA,2022-08-03,172.13149838635312,2169.0
MIA-LGA,2022-08-04,207.14125515345853,2183.0
MIA-LGA,2022-08-05,226.71667608286253,2124.0
